1805.95016034867,1805.95016034867,526.920848739758,526.920848739758
1686.50180424366,1686.50180424366,420.980672695181,420.980672695181
1639.28340282186,1639.28340282186,342.837407137534,342.837407137534
1686.52290957698,1686.52290957698,288.377314419862,288.377314419862
1735.2110669677,1735.2110669677,230.852340410098,230.852340410098
1791.74415957653,1791.74415957653,169.56688687182,169.56688687182
1842.69520024778,1842.69520024778,106.148299486195,106.148299486195
1897.83151134177,1897.83151134177,39.857459254443,39.857459254443
1963.22832770472,1963.22832770472,-32.6616487297181,-32.6616487297181
2034.75004143312,2034.75004143312,-110.53203783486,-110.53203783486
2105.68220459071,2105.68220459071,-192.905944102309,-192.905944102309
2181.87691552842,2181.87691552842,-281.803345409849,-281.803345409849
2265.45787068623,2265.45787068623,-377.837529430041,-377.837529430041
2364.50268832477,2364.50268832477,-485.093907820907,-485.093907820907
2442.76524484761,2442.76524484761,-596.328943255825,-596.328943255825
2514.25843174519,2514.25843174519,-714.278377733933,-714.278377733933
2416.18264158937,2416.18264158937,-785.793869269919,-785.793869269919
2345.95085212401,2345.95085212401,-863.287126000754,-863.287126000754
2267.41761655162,2267.41761655162,-932.681839992269,-932.681839992269
2162.21255539874,2162.21255539874,-986.801615207468,-986.801615207468
2084.40160880837,2084.40160880837,-1048.48724155189,-1048.48724155189
2020.57128803223,2020.57128803223,-1112.82848295673,-1112.82848295673
NaN,1958.91770020057,NaN,-1176.14764190492
1897.2641123689,1897.2641123689,-1239.46680085311,-1239.46680085311
1820.74460563209,1820.74460563209,-1292.74053122103,-1292.74053122103
1741.60892027433,1741.60892027433,-1336.38352703139,-1336.38352703139
1701.45062354211,1701.45062354211,-1411.16123304468,-1411.16123304468
1626.1008084502,1626.1008084502,-1455.33886887474,-1455.33886887474
1567.02857976688,1567.02857976688,-1514.0879862788,-1514.0879862788
1504.53157396978,1504.53157396978,-1566.51483967692,-1566.51483967692
1445.30141361047,1445.30141361047,-1621.99262446399,-1621.99262446399
1381.36191475516,1381.36191475516,-1673.86508505433,-1673.86508505433
1321.0790573079,1321.0790573079,-1727.50909891742,-1727.50909891742
1263.08224839649,1263.08224839649,-1787.22004347133,-1787.22004347133
1197.76283761937,1197.76283761937,-1839.99577032611,-1839.99577032611
1133.08421036649,1133.08421036649,-1888.10067851748,-1888.10067851748
1072.42558474599,1072.42558474599,-1947.21143309663,-1947.21143309663
1005.01091427443,1005.01091427443,-1997.97029812489,-1997.97029812489
937.705458271196,937.705458271196,-2054.63639691513,-2054.63639691513
867.828923077628,867.828923077628,-2106.48902745064,-2106.48902745064
803.325339514916,803.325339514916,-2175.68126374091,-2175.68126374091
731.465293971588,731.465293971588,-2236.68148966612,-2236.68148966612
649.129189379587,649.129189379587,-2268.45135400683,-2268.45135400683
611.86594111021,611.86594111021,-2485.8037070753,-2485.8037070753
528.755003520435,528.755003520435,-2552.56022627324,-2552.56022627324
441.639000800518,441.639000800518,-2621.56007807792,-2621.56007807792
344.833531834096,344.833531834096,-2693.01222338905,-2693.01222338905
251.929149416553,251.929149416553,-2783.37192379571,-2783.37192379571
152.190413855166,152.190413855166,-2873.97322150548,-2873.97322150548
44.4851383901803,44.4851383901803,-2965.66637915704,-2965.66637915704
-66.4711875193127,-66.4711875193127,-2972.00675364808,-2972.00675364808
-182.743651569131,-182.743651569131,-3028.49149871866,-3028.49149871866
-302.316655307432,-302.316655307432,-3086.73077703964,-3086.73077703964
-403.809532901443,-403.809532901443,-2961.09272248235,-2961.09272248235
-503.709797892203,-503.709797892203,-2865.81951664919,-2865.81951664919
-591.802298474425,-591.802298474425,-2754.64630933272,-2754.64630933272
-676.447270823366,-676.447270823366,-2654.41324067968,-2654.41324067968
-754.927135552704,-754.927135552704,-2551.14587391748,-2551.14587391748
-828.3231692003,-828.3231692003,-2471.11711374956,-2471.11711374956
-897.542265557669,-897.542265557669,-2372.92791326193,-2372.92791326193
-966.612207016354,-966.612207016354,-2292.82552841401,-2292.82552841401
-1037.50026658145,-1037.50026658145,-2223.34330386547,-2223.34330386547
-1096.69430120359,-1096.69430120359,-2133.65006730428,-2133.65006730428
-1166.83293775895,-1166.83293775895,-2072.90917742693,-2072.90917742693
-1220.70772378792,-1220.70772378792,-1990.79512144884,-1990.79512144884
-1284.2687357344,-1284.2687357344,-1930.00955358132,-1930.00955358132
-1346.17185045664,-1346.17185045664,-1864.58344182773,-1864.58344182773
-1394.57620794864,-1394.57620794864,-1786.98426482261,-1786.98426482261
-1455.80368497273,-1455.80368497273,-1725.38166236338,-1725.38166236338
-1513.4752335937,-1513.4752335937,-1659.82884051293,-1659.82884051293
-1566.78362455359,-1566.78362455359,-1591.76358917734,-1591.76358917734
-1628.29328529971,-1628.29328529971,-1534.25830274693,-1534.25830274693
-1685.24303008364,-1685.24303008364,-1472.23673098266,-1472.23673098266
-1724.27642241785,-1724.27642241785,-1394.73505784931,-1394.73505784931
-1785.57534963632,-1785.57534963632,-1337.14854570132,-1337.14854570132
-1847.43112101528,-1847.43112101528,-1278.62575275342,-1278.62575275342
-1902.33099259947,-1902.33099259947,-1214.10763818351,-1214.10763818351
-1954.42792299578,-1954.42792299578,-1146.22622388183,-1146.22622388183
-2024.36320722422,-2024.36320722422,-1087.01824627596,-1087.01824627596
-2072.08483658649,-2072.08483658649,-1014.82362629589,-1014.82362629589
-2130.50725282139,-2130.50725282139,-940.220935831283,-940.220935831283
-2192.95382524054,-2192.95382524054,-870.743228720664,-870.743228720664
-2258.76919474779,-2258.76919474779,-798.485934352271,-798.485934352271
-2304.00511787839,-2304.00511787839,-719.548107696913,-719.548107696913
-2377.15233207804,-2377.15233207804,-644.605142778083,-644.605142778083
-2446.33478975207,-2446.33478975207,-566.18645025176,-566.18645025176
-2523.2412637542,-2523.2412637542,-484.044509717991,-484.044509717991
-2608.39540862518,-2608.39540862518,-400.742301564344,-400.742301564344
-2663.51695506335,-2663.51695506335,-305.677002880568,-305.677002880568
-2765.60985368897,-2765.60985368897,-212.346885257248,-212.346885257248
-2843.58639203591,-2843.58639203591,-110.948156939281,-110.948156939281
-2939.9911448296,-2939.9911448296,-7.21583838159333,-7.21583838159333
-3028.65390128137,-3028.65390128137,105.762924756929,105.762924756929
-3124.13587924142,-3124.13587924142,225.311052850134,225.311052850134
-3253.75077499651,-3253.75077499651,359.037803315456,359.037803315456
-3375.2066560719,-3375.2066560719,499.723952605778,499.723952605778
-3432.82992643649,-3432.82992643649,640.111471668836,640.111471668836
-3319.3337522706,-3319.3337522706,751.088545736923,751.088545736923
-3209.48337715204,-3209.48337715204,854.35239467373,854.35239467373
-3086.5981522988,-3086.5981522988,949.193030276592,949.193030276592
-2978.55308490255,-2978.55308490255,1041.06872151529,1041.06872151529
-3060.34389007812,-3060.34389007812,1198.75803937304,1198.75803937304
-3014.74793931664,-3014.74793931664,1316.71937970323,1316.71937970323
NaN,-2923.33866319011,NaN,1391.19482320182
NaN,-2831.92938706358,NaN,1465.67026670041
NaN,-2740.52011093704,NaN,1540.145710199
NaN,-2649.11083481051,NaN,1614.62115369759
NaN,-2557.70155868397,NaN,1689.09659719618
NaN,-2466.29228255744,NaN,1763.57204069477
NaN,-2374.88300643091,NaN,1838.04748419336
NaN,-2283.47373030437,NaN,1912.52292769195
NaN,-2192.06445417784,NaN,1986.99837119053
NaN,-2100.65517805131,NaN,2061.47381468912
NaN,-2009.24590192477,NaN,2135.94925818771
NaN,-1917.83662579824,NaN,2210.4247016863
NaN,-1826.4273496717,NaN,2284.90014518489
NaN,-1735.01807354517,NaN,2359.37558868348
NaN,-1643.60879741864,NaN,2433.85103218207
-1552.1995212921,-1552.1995212921,2508.32647568066,2508.32647568066
-1447.58906700497,-1447.58906700497,2548.86493474795,2548.86493474795
-1287.78137051698,-1287.78137051698,2482.06228855148,2482.06228855148
-1167.48299462154,-1167.48299462154,2477.16888953287,2477.16888953287
-1074.5313721045,-1074.5313721045,2521.87110948661,2521.87110948661
-989.241437431171,-989.241437431171,2587.60245033295,2587.60245033295
-897.44671909203,-897.44671909203,2636.70380378437,2636.70380378437
-807.147434548105,-807.147434548105,2697.84525481029,2697.84525481029
-710.079248583005,-710.079248583005,2748.76489731876,2748.76489731876
-614.713975140349,-614.713975140349,2809.02598399644,2809.02598399644
-515.411129206961,-515.411129206961,2859.16577525501,2859.16577525501
-384.514484759152,-384.514484759152,2730.55944103226,2730.55944103226
-261.766276102208,-261.766276102208,2571.46086479954,2571.46086479954
-156.603913148607,-156.603913148607,2450.75157388229,2450.75157388229
-60.0807421876382,-60.0807421876382,2343.22988723219,2343.22988723219
27.9673496091006,27.9673496091006,2229.32457873587,2229.32457873587
108.413301661055,108.413301661055,2135.49985214772,2135.49985214772
186.793530645296,186.793530645296,2038.96160506005,2038.96160506005
255.530116083279,255.530116083279,1969.99660146267,1969.99660146267
318.72443222435,318.72443222435,1888.79723271273,1888.79723271273
379.321227630738,379.321227630738,1821.16596409243,1821.16596409243
434.814054082742,434.814054082742,1750.04208545741,1750.04208545741
528.154060815812,528.154060815812,1830.58210702054,1830.58210702054
633.397550674711,633.397550674711,1922.6012600899,1922.6012600899
753.501912961207,753.501912961207,2033.9114698442,2033.9114698442
884.819016107106,884.819016107106,2142.75018871432,2142.75018871432
1034.31534006492,1034.31534006492,2259.79187975494,2259.79187975494
1224.30236348789,1224.30236348789,2433.92357578416,2433.92357578416
1426.96085601221,1426.96085601221,2599.32496581495,2599.32496581495
1697.29437270602,1697.29437270602,2840.54093657889,2840.54093657889
2007.2407865992,2007.2407865992,3092.72588901969,3092.72588901969
2677.17219194255,2677.17219194255,3814.53524261994,3814.53524261994
2981.19013187764,2981.19013187764,3927.12816796134,3927.12816796134
NaN,3088.77574915669,NaN,3779.09167499485
NaN,3196.36136643573,NaN,3631.05518202836
NaN,3303.94698371478,NaN,3483.01868906187
NaN,3411.53260099382,NaN,3334.98219609538
NaN,3519.11821827287,NaN,3186.9457031289
NaN,3626.70383555191,NaN,3038.90921016241
NaN,3734.28945283096,NaN,2890.87271719592
NaN,3841.87507011,NaN,2742.83622422943
NaN,3949.46068738905,NaN,2594.79973126294
4057.04630466809,4057.04630466809,2446.76323829646,2446.76323829646
3340.92024698599,3340.92024698599,1842.38553668309,1842.38553668309
2855.08085352897,2855.08085352897,1431.27648702558,1431.27648702558
2685.82369971494,2685.82369971494,1219.5803034444,1219.5803034444
NaN,2420.03381229036,NaN,1014.17472586963
NaN,2154.24392486577,NaN,808.769148294861
1888.45403744118,1888.45403744118,603.36357072009,603.36357072009
1755.40956248815,1755.40956248815,485.271913905142,485.271913905142
1628.56800922961,1628.56800922961,383.0081452318,383.0081452318
1654.65161338349,1654.65161338349,324.910912139655,324.910912139655
1706.45212736484,1706.45212736484,268.844540602933,268.844540602933
1756.2047286226,1756.2047286226,210.289119223091,210.289119223091
1809.05000103536,1809.05000103536,146.843773289688,146.843773289688
1871.42223681924,1871.42223681924,82.7307321282794,82.7307321282794
1927.20155513808,1927.20155513808,13.6648590681703,13.6648590681703
2003.31519943448,2003.31519943448,-61.2068151007871,-61.2068151007871
2060.9892610974,2060.9892610974,-140.165359990306,-140.165359990306
2139.03193365416,2139.03193365416,-226.590791533464,-226.590791533464
2221.95708790912,2221.95708790912,-319.07563678603,-319.07563678603
2297.03446233824,2297.03446233824,-417.959616865618,-417.959616865618
2400.94706370647,2400.94706370647,-528.843499798661,-528.843499798661
2500.19541224379,2500.19541224379,-648.777234954415,-648.777234954415
2472.89150214208,2472.89150214208,-743.520464502151,-743.520464502151
2389.95886123073,2389.95886123073,-818.557086662085,-818.557086662085
2300.30236658381,2300.30236658381,-886.603961636166,-886.603961636166
2227.14989340093,2227.14989340093,-956.859107875464,-956.859107875464
2128.27336767873,2128.27336767873,-1012.28604402582,-1012.28604402582
2056.03046902985,2056.03046902985,-1073.15389060511,-1073.15389060511
1982.65694297762,1982.65694297762,-1133.89922235736,-1133.89922235736
1927.13199637052,1927.13199637052,-1200.55508768444,-1200.55508768444
1857.06243218254,1857.06243218254,-1257.03037870064,-1257.03037870064
1775.03272807835,1775.03272807835,-1302.25230437528,-1302.25230437528
1719.11859286958,1719.11859286958,-1364.38954340398,-1364.38954340398
1668.65468507083,1668.65468507083,-1429.89432895973,-1429.89432895973
1610.36926319246,1610.36926319246,-1488.61003495374,-1488.61003495374
1538.7958458397,1538.7958458397,-1537.11819481342,-1537.11819481342
1475.10974096503,1475.10974096503,-1588.79679383806,-1588.79679383806
1418.4469421015,1418.4469421015,-1646.18871106654,-1646.18871106654
1347.72782317493,1347.72782317493,-1691.48375018507,-1691.48375018507
1290.43190630858,1290.43190630858,-1749.89958502789,-1749.89958502789
1231.41718179681,1231.41718179681,-1808.57837109029,-1808.57837109029
1165.31157649224,1165.31157649224,-1859.24231669602,-1859.24231669602
1106.85189735221,1106.85189735221,-1918.33168139084,-1918.33168139084
1038.48957779836,1038.48957779836,-1968.62958915693,-1968.62958915693
969.736894145755,969.736894145755,-2020.31961732112,-2020.31961732112
903.795652078696,903.795652078696,-2080.13879808143,-2080.13879808143
837.606980622091,837.606980622091,-2141.79004772016,-2141.79004772016
767.283823720524,767.283823720524,-2202.95213210746,-2202.95213210746
698.947430237544,698.947430237544,-2275.05439270456,-2275.05439270456
651.050528916429,651.050528916429,-2440.39879349619,-2440.39879349619
569.477948856244,569.477948856244,-2513.5457879789,-2513.5457879789
487.886824831043,487.886824831043,-2596.81564779949,-2596.81564779949
398.78979122769,398.78979122769,-2668.36479935045,-2668.36479935045
299.416464829356,299.416464829356,-2754.77599462989,-2754.77599462989
202.101948624928,202.101948624928,-2845.58207839135,-2845.58207839135
95.7769351900443,95.7769351900443,-2925.68271369019,-2925.68271369019
-14.7384282210139,-14.7384282210139,-3002.46382638219,-3002.46382638219
-126.362288473086,-126.362288473086,-2949.54447916146,-2949.54447916146
-247.899167232261,-247.899167232261,-3085.30688350212,-3085.30688350212
-356.929425745336,-356.929425745336,-3008.65193193515,-3008.65193193515
-456.452120166945,-456.452120166945,-2897.26430654766,-2897.26430654766
-550.064206588119,-550.064206588119,-2785.20203371866,-2785.20203371866
-638.791473933905,-638.791473933905,-2696.36541530063,-2696.36541530063
-716.26847311745,-716.26847311745,-2577.32118185103,-2577.32118185103
-796.172411423065,-796.172411423065,-2508.42930013759,-2508.42930013759
-863.927181481672,-863.927181481672,-2402.11623107566,-2402.11623107566
-940.227512805474,-940.227512805474,-2332.63739663147,-2332.63739663147
-1010.06846762912,-1010.06846762912,-2257.04546990116,-2257.04546990116
-1067.35146282046,-1067.35146282046,-2159.91815060548,-2159.91815060548
-1136.49817319211,-1136.49817319211,-2094.53118915212,-2094.53118915212
-1198.53069815229,-1198.53069815229,-2024.58803910489,-2024.58803910489
-1254.19637170948,-1254.19637170948,-1944.03541922229,-1944.03541922229
-1319.83237551558,-1319.83237551558,-1888.20193915823,-1888.20193915823
-1378.30683015082,-1378.30683015082,-1818.73425270422,-1818.73425270422
-1431.6620527963,-1431.6620527963,-1749.34388174055,-1749.34388174055
-1490.1177639745,-1490.1177639745,-1681.49772880835,-1681.49772880835
-1549.7376911352,-1549.7376911352,-1621.53078560814,-1621.53078560814
-1607.74312394043,-1607.74312394043,-1559.37234486259,-1559.37234486259
-1657.01386933224,-1657.01386933224,-1487.89584206711,-1487.89584206711
-1705.48084600092,-1705.48084600092,-1419.22043616345,-1419.22043616345
-1760.66788902731,-1760.66788902731,-1357.12106480893,-1357.12106480893
-1830.12877887737,-1830.12877887737,-1302.40842872918,-1302.40842872918
-1879.97127834576,-1879.97127834576,-1232.56317996077,-1232.56317996077
-1938.18326017155,-1938.18326017155,-1169.61947337191,-1169.61947337191
-2000.72419451944,-2000.72419451944,-1106.88072865351,-1106.88072865351
-2047.98882823664,-2047.98882823664,-1032.9718398475,-1032.9718398475
-2112.3689841596,-2112.3689841596,-964.749883265376,-964.749883265376
-2164.99424506877,-2164.99424506877,-890.550907483186,-890.550907483186
-2241.5156238748,-2241.5156238748,-822.774434717792,-822.774434717792
-2306.14071509023,-2306.14071509023,-750.701381844425,-750.701381844425
-2358.12653417088,-2358.12653417088,-669.227772390864,-669.227772390864
-2431.83523095469,-2431.83523095469,-591.55301705558,-591.55301705558
-2500.27788384005,-2500.27788384005,-508.68728466548,-508.68728466548
-2596.22205863328,-2596.22205863328,-427.9107205551,-427.9107205551
-2656.1464757671,-2656.1464757671,-333.488979233224,-333.488979233224
-2736.41584701188,-2736.41584701188,-240.909344406244,-240.909344406244
-2831.04768652106,-2831.04768652106,-139.85437656274,-139.85437656274
-2923.01999317767,-2923.01999317767,-36.6699056940158,-36.6699056940158
-3000.80530376528,-3000.80530376528,75.3033292368579,75.3033292368579
-3113.41893570074,-3113.41893570074,194.686365264866,194.686365264866
-3241.44757822773,-3241.44757822773,325.503702131923,325.503702131923
-3340.19495781258,-3340.19495781258,463.86173188077,463.86173188077
-3483.57758660444,-3483.57758660444,618.167613279105,618.167613279105
-3330.15930304819,-3330.15930304819,723.048462291129,723.048462291129
-3220.98136559469,-3220.98136559469,830.191607396614,830.191607396614
-3100.72817198206,-3100.72817198206,925.840592908315,925.840592908315
-2987.91719978257,-2987.91719978257,1016.98813648118,1016.98813648118
-3048.86286637111,-3048.86286637111,1167.48780917118,1167.48780917118
-3015.15299046923,-3015.15299046923,1292.49088742027,1292.49088742027
NaN,-2924.1613932528,NaN,1367.67155214027
NaN,-2833.16979603636,NaN,1442.85221686027
NaN,-2742.17819881992,NaN,1518.03288158027
NaN,-2651.18660160348,NaN,1593.21354630027
NaN,-2560.19500438704,NaN,1668.39421102027
NaN,-2469.2034071706,NaN,1743.57487574027
NaN,-2378.21180995416,NaN,1818.75554046027
NaN,-2287.22021273772,NaN,1893.93620518028
NaN,-2196.22861552128,NaN,1969.11686990028
NaN,-2105.23701830484,NaN,2044.29753462028
